    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     1
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     1
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     1
    1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     1
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     1
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1     1
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     1
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 2     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     2
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     2
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 2     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  2 2     2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     2
    1.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     2
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     2
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     2
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     3
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     3
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     3
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1     3
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 1     3
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     3
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 2     3
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     3
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     3
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     3
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     3
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     3
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1     3
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     3
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     3
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 1     3
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     3
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     3
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     3
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     3
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  1 1     4
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     4
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     4
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     4
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     4
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     4
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  2 2     5
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     5
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     5
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 1     5
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     5
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 1     5
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     5
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     5
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 2     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     5
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     5
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 1     5
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     5
    1.000000     1.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     6
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  1 1     6
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 1     6
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     6
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 1     6
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     6
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     6
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     6
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     6
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000  2 1     6
    0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     6
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     7
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000  2 2     7
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     7
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     7
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 2     7
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     7
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     7
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  2 1     7
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     7
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  1 1     7
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     7
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     7
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     7
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     7
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     7
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 2     7
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     7
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     7
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     7
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     7
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     8
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     8
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 2     8
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     8
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 1     8
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 2     8
    0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000  1 1     8
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     8
    0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2     8
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 2     8
    1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     8
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     8
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     8
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     8
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     1.000000  2 2     8
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 1     8
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  2 2     8
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     8
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2     8
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     8
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000  2 2     9
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000  1 1     9
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2 2     9
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  1 1     9
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2     9
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1     9
    0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000  2 2     9
    0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000  1 1     9
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  2 1     9
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2     9
    0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  1 1     9
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     9
    0.000000     1.000000     0.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     9
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  1 2     9
    1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1     9
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     9
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2 2     9
    0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     9
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1     9
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1 1     9
    0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000  2 1    10
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2    10
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 2    10
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     0.000000     1.000000  1 1    10
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2    10
    0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2    10
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     1.000000  2 2    10
    0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2 2    10
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000  1 1    10
    0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     1.000000  1 1    10
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2 2    10
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000  2 2    10
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2 2    10
