1 5.24 2.73 3.79 4.23
1 3.3 3.82 3.02 2.56
1 4.81 2.32 3.26 3.78
1 4.46 3.65 2.69 3.09
1 4.02 4.3 4.1 3.49
1 5.02 4.01 3.54 3.81
1 4.26 2.77 2.71 3.98
1 4.24 2.35 2.26 2.33
1 3.81 3.93 2.88 2.31
1 3.75 2.82 3.2 2.36
1 3.68 2.71 2.42 3.11
1 4.51 3.92 2.74 3.88
1 4.28 3.88 3.39 3.04
1 4.13 3.88 2.27 2.38
1 3.81 2.2 3.03 2.54
1 3.2 2.8 2.95 3.07
1 4.86 4.26 4.61 4.17
1 4 2.21 3.48 3.72
1 4.92 3.96 2.51 3.57
1 2.61 3.27 2.67 3.18
1 3.2 2.75 2.34 2.75
1 3.81 3.98 3.48 3.81
1 3.16 2.39 2.66 2.97
1 5.54 4.76 3.89 3.5
1 5.08 3.8 4.09 4.45
1 4.6 2.01 2.9 2.67
1 2.96 2.91 2.9 3.78
1 2.28 2.96 2.59 2.61
1 3.68 2.7 2.4 2.66
1 3.08 3.13 1.45 1.9
1 3.27 2.3 3.43 2.04
1 4.82 4.68 3.82 3.21
1 3.56 2.28 2.63 2.49
1 3.78 4.14 2.95 3.82
1 3.76 3.08 2.66 3.57
1 4.5 4.06 3.15 3.18
1 4.24 2.15 2.98 3.55
1 3.71 3.52 4.93 3.32
1 3.57 2.06 2.63 2.22
1 2.6 3.07 3.46 2.94
1 3.95 3.4 2.32 3.77
1 4.29 2.49 2.67 3.66
1 5.15 3.49 3.37 3.75
1 3.24 2.97 2.82 2.64
1 4.31 3.95 2.64 3.7
1 3.5 3.73 3.24 3.69
1 3.35 2.85 2.64 3.52
1 4.15 3.56 2.86 4.08
1 3.53 3.13 3.06 2.92
1 2.71 3.44 3 3.36
1 3.77 2.9 3.55 2.36
1 4.58 2.78 3.29 3.38
1 4.48 3.04 2.52 2.39
1 3.73 2.25 2.5 2.8
1 4.47 3.03 2.79 3.11
1 3.85 2.7 2.66 2.6
1 4.58 4.15 2.92 3.94
1 3.63 3.52 3.74 2.86
1 4.19 3.5 2.79 3.56
1 3.47 2.17 1.67 2.64
1 4.17 2.81 3.47 4.01
1 2.84 2.76 2.42 2.3
1 3.08 3.66 3.6 3.15
1 3.95 3.25 3.21 2.74
1 4.43 3.02 3.36 3.21
1 3.32 2.94 2.86 3
1 4.27 3.93 3.67 3.48
1 4.23 3.72 2.49 3.01
1 4.91 3.08 1.94 1.17
1 5.07 3.21 3.7 3.9
1 3.37 2.01 3.14 3.68
1 4.18 3.12 4.42 2.62
1 4.07 3.75 3.61 2.97
1 3.45 3.56 2.79 3.45
1 5.16 4.18 4.15 2.79
1 4 2.69 2.95 2.63
1 4.44 3.43 2.39 2.63
