1 3.94 2.63 3.03 2.54
1 4.96 3.39 3.16 2.42
1 4.14 4.26 3.78 3.21
1 4.25 3.86 2.78 3.57
1 6.14 3.06 3.59 2.82
1 4.75 4.92 5.69 4.49
1 3.47 2.93 1.86 2.9
1 4.41 3.26 2.56 3.07
1 4.32 4.51 3.79 4
1 3.95 3.37 3.72 3.06
1 4.61 3.1 3.21 3.34
1 4.13 4.55 4.02 3.67
1 4.14 4.42 3.01 4.03
1 3.44 3.1 3.59 3.69
1 3.77 3.71 3.67 4.3
1 5.16 3.7 3.75 3.81
1 4.73 3.59 3.42 3.31
1 4.86 3.99 3.57 5.11
1 3.87 2.6 2.94 3.68
1 3.97 2.19 3.23 3.13
1 4.47 3.35 3.38 3.27
1 1.67 2.6 2.2 2.69
1 4.08 4.39 3.33 3.06
1 2.96 2.77 2.89 2.91
1 3.73 3.24 3.13 3.82
1 2.99 2.84 3.32 3.05
1 4.48 3.25 4.06 4.19
1 5.97 4 4.5 4.25
1 2.62 1.25 2.85 3.28
1 4.51 3.41 3.57 3.47
1 4.62 2.99 3.87 4.53
1 2.83 2.49 3.28 2.04
1 5.71 3.72 2.96 2.78
1 4.61 3.6 2.24 3.31
1 4.07 3.35 2.2 4.31
1 5.43 3.59 4.26 3.2
1 4.14 3.38 2.27 2.33
1 4.37 3.54 3.74 4.08
1 3.49 3.61 2.31 2.1
1 3.76 3.26 3.14 3.42
1 4.18 3.86 3.31 4.14
1 4.56 3.17 2.62 2.71
1 3.68 2.82 3.28 2.63
1 2.01 1.45 3.25 3.26
1 4.84 3.02 3.54 4.45
1 4.81 3.08 2.41 2.43
1 4.26 4.19 3.11 4.42
1 3.89 3.51 3.65 3.7
1 3.51 3.47 3.87 2.88
1 3.35 2.78 2.04 2.65
1 5.45 4.81 4.12 3.66
1 4.5 3.37 4.29 3.03
1 3.98 4.96 4.31 4.62
1 4.46 2.51 4.36 3.72
1 5.46 3.61 5.23 4.87
1 5.07 3.67 3.78 4.25
1 4.75 3.82 3.4 2.68
1 3.39 2.56 2.36 2.69
1 4.06 2.71 3.1 3.02
1 3.26 1.49 2.48 2.24
1 3.66 4.36 4.3 4.19
1 3.71 3.23 3.52 2.8
1 4.01 2.99 3.63 3.19
1 3.67 2.34 3.78 3.52
1 3.21 3.03 2.31 2.21
1 3.5 3.29 2.94 2.43
1 4.86 4.07 3.32 2.88
1 5.61 3.68 4.48 3.41
1 4.13 4.01 4.62 3.41
1 4.02 2.07 2.63 2.14
1 2.74 1.73 2.74 2.1
1 5.04 2.98 3.71 4.27
1 4.16 3.4 3.41 4.13
1 4.76 3.29 5.12 3.75
1 5.08 2.89 3.34 3
1 3.11 2.53 1.44 2.57
1 4.61 3.83 3.68 3.87
1 2.85 2.51 2.75 2.86
1 3.76 3.4 3.22 2.22
1 3.45 3.02 3.45 2.23
1 5.66 3.22 2.84 3.54
1 3.96 3.16 2.17 2.47
1 3.74 3.25 2.57 3
1 4.38 3.63 3.61 3.97
1 4.23 3.01 4.43 2.29
1 4.06 4.41 4.38 3.54
1 3.55 2.82 2.21 3.28
1 3.86 3.31 3.41 2.99
1 4.6 3.2 3.18 1.67
1 3.95 2.95 2.95 2.23
1 5.67 3.43 4.33 4.79
1 4.73 4.24 2.67 3.62
1 4.97 2.96 4.51 4.25
1 3.97 3.31 3.47 2.88
1 3.58 2.72 3.02 3.92
1 3.23 2.72 3.31 2.36
1 5.22 3.13 4.13 3.6
1 3.35 2.11 1.89 3.17
1 4.33 2.85 3.13 2.97
1 3.25 4.03 2.17 3.38
1 4.51 3.03 2.76 3.13
1 4.08 2.92 2.38 3.17
1 4.49 3.53 4.19 3.14
1 3.43 2.66 2.44 2.41
1 4.34 4.36 3.62 3.5
1 4.12 3.86 2.14 3.01
1 4.86 4.42 4.68 3.36
1 4.53 2.13 3.7 2.5
1 3.63 2.75 3.6 2.42
1 3.82 2.52 4.39 2.4
1 3.15 3.59 2.47 2.11
1 3.94 2.65 4.13 3.96
1 5.52 3.5 4.21 4.36
1 3.98 3.02 2.88 2.93
1 3.42 2.84 1.95 2.1
1 3.8 2.51 3.64 4.16
1 4.82 4.02 4.14 3.86
1 4.35 4.05 3.39 4.71
1 4.65 2.49 2.53 4.27
1 4.34 2.6 3.18 2.61
1 2.95 2.39 2.92 3.54
1 4.37 3.02 2.98 4.24
1 4.8 3.5 3.2 2.3
1 4.31 3.84 4.21 3.62
1 5.07 3.48 4.03 3.84
1 3.49 3.04 3.57 3.17
1 4.41 2.96 3.39 2.77
1 3.18 2.74 1.82 3.68
1 4.3 3.95 3.55 3.93
1 3.51 3.52 3.64 3
1 4.39 2.96 4.26 3.89
1 5.18 4.44 4.22 4.61
1 4.79 3.59 3.91 3.23
1 4.85 3.64 2.21 2.24
1 4.25 3 2.77 2.71
1 2.94 2.48 3.56 2.09
1 5.57 3.87 4.1 3.92
1 4.93 3.19 4.14 3.22
1 2.74 3.82 1.96 2.66
1 5.11 3.5 3.56 2.85
1 4.31 2.76 2.74 2.42
1 3.38 3.74 2.66 2.44
1 4.56 3.48 2.89 2.54
1 4.5 3.49 3.49 3.2
1 4.36 3.55 3.05 3.89
1 2.29 2.96 2.52 2.47
1 4.44 3.75 3.48 3.57
1 3.48 3.16 2.04 2.98
1 3.61 3.58 2.56 2.65
1 3.8 3.13 2.72 3.45
1 3.72 3.07 2.95 1.82
1 3.27 1.92 2.12 1.4
1 3.78 2.85 2.69 3.41
1 4.01 3.36 3.62 2.93
1 4.06 2.7 3.6 2.9
1 4.65 3.08 3.89 2.93
1 5.24 4.28 3.49 3.32
1 4.38 2.97 3.4 3.37
1 4.03 3.32 2.8 4.15
1 3.78 3.33 3.94 3.16
1 3.95 2.86 3.07 2.64
1 3.77 3.9 2.77 3.11
1 4.6 4.63 3.98 4.01
1 3.68 3.64 2.37 3.13
1 2.94 3.23 3.21 2.78
1 3.07 4.18 3.63 3.73
1 4.27 2.84 3.61 2.27
1 4.57 2.1 3.14 2.6
1 4.18 3.33 2.82 2.2
1 4.14 4.58 3.81 2.67
1 4.45 2.74 4.19 3.08
1 4.95 4.41 4.62 4.05
1 5.08 3.17 3.12 3.98
1 4.49 3.66 3.87 2.56
1 3.15 2.75 2.58 3.55
1 3.7 1.98 2.48 2.82
1 4.31 3.02 3.77 3.8
1 3.89 3.29 3.13 2.89
1 4.42 2.9 2.24 3.01
1 4.04 3.21 4.05 2.96
1 4.06 3.75 3.95 3.29
1 5.41 3.75 3.36 3.82
1 3.08 3.05 3.1 2.99
1 5.05 4.11 3.13 4.02
1 3.41 2.93 2.48 4.06
1 4.34 4.65 3.45 3.89
1 3.51 3.84 4.04 2.99
1 3.73 3.44 2.84 3.57
1 4.78 3.76 4.65 4.1
1 4.66 3.54 3.08 3.93
1 4.46 3.29 3.12 2.84
1 5.02 3.68 4.59 2.91
1 2.75 3.45 2.94 3.14
1 4.98 3.49 3.04 4.47
1 2.66 2.03 2.64 2.43
1 3.81 2.65 3.44 3.19
1 2.91 3.15 3.4 2.86
1 5.2 3.66 3.46 3.23
1 3.43 3.11 3.85 2.38
1 4.42 3.8 2.96 2.58
1 4.66 4.1 3.85 3.93
1 3.51 2.09 3.42 2.39
1 2.68 1.78 2.93 2.38
1 5.12 4.35 3.17 3.58
1 4.38 3.21 2.93 2.23
1 4.35 3.68 2.76 2.43
1 3.18 2.97 2.68 2.49
1 4.35 2.96 3.62 3.54
1 4.49 3.46 3 3.77
1 4.23 3.35 4.04 3.89
1 3.86 2.89 2.63 3.39
1 3.83 2.68 1.47 3.99
1 4.17 4.06 3.15 4.11
1 4 2.91 3.03 3.24
1 2.46 3.17 3.47 1.72
1 5.36 3.59 4.06 3.55
1 4.36 2.61 2.27 2.35
1 3.84 3.61 3.97 4.29
1 3.3 1.84 2.15 3.72
