1 4.04 3.39 4.13 3.2
1 3.97 2.4 3.65 2.85
1 2.82 2.76 3.53 1.68
1 4.86 3.61 3.84 3.22
1 3.91 3.42 3.71 4.1
1 3.33 3.29 2.6 2.21
1 3.81 3.97 4.32 3.46
1 4.02 3.54 3.97 3.09
1 2.44 2.22 3.08 2.32
1 4.65 3.44 3.28 3.51
1 5.11 3.39 3.03 3.45
1 4.58 1.63 2.76 3.12
1 4.58 2.49 2.86 2.88
1 4.62 2.01 2.31 3.38
1 3.68 2.54 3.49 3.72
1 3.75 2.77 3.09 2.92
1 4.12 3.47 2.73 2.59
1 3.62 1.83 3.18 3.18
1 5.09 3.94 3.62 4.01
1 3.43 2.64 2.21 2.29
1 3.83 2.22 3.4 3.45
1 4.39 3.79 3.34 3.31
1 3.74 3.39 3.28 2.62
1 4.54 2.99 2.98 3.4
1 3.22 3.54 2.71 3.15
1 3.52 2.5 3.65 2.56
1 1.8 1.84 2.1 1.7
1 5.55 2.64 3.72 3.07
1 6.32 3.99 3.17 4.04
1 3.92 2.46 2.21 1.47
1 4.19 3.49 3.11 3.12
1 4.03 3.62 2.95 3.12
1 4.38 4.05 3.66 3.79
1 4.16 3.07 2.82 2.78
1 4.33 3.1 2.6 2.63
1 4.25 3.34 2.62 3.99
1 3.47 3.35 3.62 3.26
1 4.21 2.15 4.05 2.94
1 4.38 4.01 3.47 3.35
1 4.88 3.12 2.97 3.69
1 3.49 3.56 2.6 3.41
1 4.56 3.76 3.95 3.34
1 4.39 4.31 3.62 3.23
1 3.51 3.86 3.8 2.52
1 3.41 2.56 1.92 3.31
1 3.66 2.73 3.55 3.66
1 3.94 3.46 3.37 3.26
1 3.77 3.13 3.51 1.97
1 2.7 2.7 2.77 3.63
1 2.98 2.63 4.26 2.18
1 3.52 3.51 3.2 2.79
1 3.85 2.04 2.54 2.73
1 5.89 3.91 3.72 4.53
1 2.85 1.72 1.84 2.24
1 5.07 3.73 4.07 3.25
1 3.87 3.31 2.5 2.8
1 2.94 3.16 3.29 3.69
1 3.84 2.63 2.4 3.73
1 3.77 3.95 2.66 3.65
1 4.18 3.08 3.15 3.22
1 4.35 3.14 2.64 3.41
1 3.82 2.83 3.21 5.21
1 3.56 2.43 3.16 3.64
1 4.08 3.6 3.64 3.93
1 3.17 2.88 2.57 2.43
1 3.25 2.76 3.08 3.31
1 4.73 3.67 3.38 3.74
1 3.83 3.12 3.8 2.87
1 4.33 2.64 3.33 2.82
1 3.64 2.31 3.37 2.69
1 4.37 2.48 2.79 3.58
1 4.21 2.93 4.04 2.66
1 3.53 2.67 3.55 2.38
1 4.89 3.35 2.93 4.86
1 2.94 3.8 2.97 3.49
1 4.44 2.03 3.45 4.13
1 5.42 4.39 3.15 4.37
1 3.27 2.43 2.56 3.92
1 4.02 2.58 2.7 3.08
1 4.68 3.69 2.8 3.39
1 5.12 4.2 3.59 3.71
1 3.78 3.61 4.42 3.97
1 3.14 1.89 1.78 2.93
1 4.49 2.22 3.56 3.32
1 4.56 2.59 3.56 3.82
1 3.49 3.49 3.83 2.86
1 3.45 2.32 2.23 3.72
1 3.67 2.37 3.18 1.47
1 3.77 2.69 3.99 3.99
1 4.06 3.78 2.86 3.4
1 4.45 2.86 3.18 2.65
1 5.27 3.55 3.06 4.46
1 4.08 4.12 4.01 3.35
1 4 2.94 2.03 2.79
1 2.68 3.1 2.55 3.48
1 4.52 4.16 4.18 3.46
1 3.57 2.51 3.93 3.41
1 3.97 3.56 2.87 3.52
1 4.14 2.99 2.73 3.2
1 4.14 2.96 3.3 3.17
1 4.16 3.36 2.26 3.24
1 4.73 4.22 3.92 4.33
1 4.4 4.53 3.31 3.33
1 3.72 2.66 4.04 3.69
1 4 3.94 2.51 3.06
1 4.11 4.5 3.38 3.57
1 3.4 2.66 2.85 4.08
1 4.36 2.91 2.99 3.52
1 3.22 2.85 3.24 2.07
1 3.14 1.52 2.54 3.16
1 3.3 2.32 2.67 3.55
1 2.77 2.89 2.85 3.03
1 2.96 3.27 2.5 3.56
1 4.91 4.13 3.91 3.48
1 5.8 4.23 4.04 4.56
1 4.33 3.02 3.76 3.08
1 4.57 4.07 3.89 4.21
1 3.36 3.2 3.56 3.13
1 3.33 3.81 2.59 3.04
1 3.96 3.9 3.99 3.42
1 4.62 3.45 2.92 2.89
1 3.77 3.08 3.08 2.56
1 3.27 2.31 3.4 2.41
1 4.83 3.89 3.28 4.39
1 3.7 2.5 2.59 1.96
1 4.04 3.5 2.84 3.19
1 3.92 3.05 3.14 2.96
1 3.43 3.34 3.64 2
1 5.34 3.11 2.64 3.68
1 3.42 3.34 3.08 3.07
1 4.88 3.36 3.72 3.18
1 5.19 3.78 4.46 2.36
1 3.43 3.62 2.09 2.58
